,cid,uniprot_id,tag,type,label,pdb_id
2068,4369502,P24941,train,-,0,5lmkA
15561,16094430,P41145,train,-,1,6b73B
26081,45115591,P35372,train,-,0,6ddfR
49257,118206235,Q9NWZ3,train,-,1,4rmzB
42527,91808199,P13866,train,-,1,3dh4D
50865,117793040,Q9HBH9,train,-,1,2ac3A
18014,18581810,P51843,train,-,0,3f5cC
2040,6539417,P24941,train,-,0,5lmkA
41536,90644813,Q06187,train,-,1,4xi2A
45101,58547833,Q9HCR9,test,seen,0,3bjcA
9981,11592328,P12931,train,-,1,2h8hA
4668,691559,P05186,train,-,0,4kjgB
54897,4008602,P78536,test,unseen,0,3g42D
6872,68405527,O60563,train,-,1,3tniB
50052,44360597,P30411,test,seen,1,4yayA
10864,57520867,P07900,train,-,1,5fwpB
57280,89967578,Q9Y5X9,dev,-,1,1n8sA
28821,90349033,P11362,train,-,1,1evtD
9404,69101056,P35968,train,-,1,3v2aR
12199,44289779,P24557,train,-,1,5vcgA
26963,49843531,P04629,dev,-,0,2ifgB
34306,84973107,P28482,train,-,1,4qpaB
3872,71274019,P56817,train,-,1,6ej3A
55853,89484573,P43405,test,unseen,1,4fl2A
3681,71268778,P56817,train,-,0,6ej3A
22153,91970649,Q96JM7,train,-,0,4fl6B
42349,89476689,P13866,train,-,1,3dh4D
41308,86716307,Q99572,train,-,1,5u2hB
25043,123131736,P27338,dev,-,0,2c75B
17909,44143461,P27815,train,-,1,4x0fB
5913,664254,Q04637,train,-,0,1ug3B
13961,2385758,Q9HC16,train,-,0,2mzzA
12769,736271,P34949,train,-,0,5nw7A
31752,14545024,P09917,train,-,1,3o8yB
8242,3758,O76074,train,-,0,3bjcA
23065,86767062,Q00987,train,-,1,4xxbB
4036,67891522,P56817,train,-,1,6ej3A
43612,121237921,P50579,train,-,1,1b6aA
9637,5328502,P12931,train,-,0,2h8hA
29440,6539985,P17948,train,-,1,5t89Y
32731,16118605,P52333,train,-,0,3lxlA
4415,90412855,P56817,train,-,1,6ej3A
19726,946154,Q9GZU7,train,-,0,1ta0A
40902,3035241,P21802,train,-,0,2psqB
36776,91826369,Q92793,dev,-,0,5u7gB
13947,2295381,Q9HC16,train,-,0,2mzzA
33651,118045620,P28482,train,-,1,4qpaB
27034,10289311,P24530,train,-,0,5xprA
49510,118210803,Q9NWZ3,train,-,1,4rmzB
8094,5327831,P00533,test,seen,1,5xwdA
40310,73335827,P41594,train,-,1,3lmkB
32783,69811120,P52333,train,-,1,3lxlA
43766,121237983,P50579,dev,-,1,1b6aA
48310,66716812,Q14680,test,seen,1,4ixpA
2368,59674025,P24941,train,-,1,5lmkA
52331,10743786,P30518,train,-,1,2jx4A
57875,23435611,P06401,test,unseen,1,1sqnB
4948,11993865,P05186,train,-,0,4kjgB
38828,1306519,P30305,train,-,0,1qb0A
25873,86766662,P04049,train,-,0,3omvB
40341,44590208,P56524,train,-,0,2vqmA
3958,53252202,P56817,train,-,1,6ej3A
7462,10424517,P00533,train,-,0,5xwdA
43753,78103144,P50579,train,-,1,1b6aA
27879,118013373,P48067,train,-,1,4xptA
32591,10473146,P49354,train,-,0,3e37A
22154,91970650,Q96JM7,train,-,0,4fl6B
12582,2829688,P34949,train,-,0,5nw7A
7256,16193520,Q9Y4P1,train,-,0,2d1iB
4057,44143271,P56817,train,-,1,6ej3A
16955,5729339,Q9Y5X4,train,-,0,4logB
6342,837701,Q9GZR1,train,-,0,3eayA
35734,91799440,Q9Y233,train,-,1,4dffB
11059,4454820,P55055,train,-,0,1upwA
1313,10568417,P23219,train,-,0,1eqhB
53181,53315937,O14672,dev,-,0,6be6D
16001,16066511,P51452,train,-,0,1vhrB
32859,69813333,P52333,train,-,1,3lxlA
15838,741078,P31941,train,-,0,2m65A
5357,76192218,Q16539,train,-,1,3mptA
51126,72202254,O43683,train,-,1,4qpmB
54510,7118245,P78536,dev,-,0,3g42D
19557,66551866,P36888,train,-,1,3qs9H
31571,2202252,Q07820,train,-,0,2kbwA
38413,71230994,Q9UBN7,train,-,0,5g0iB
56701,5360349,P17706,test,unseen,0,1l8kA
57532,89489396,Q9Y5X9,test,unseen,1,1n8sA
48918,52933301,P07333,train,-,1,4liqE
36653,10760357,P19838,train,-,0,1svcP
13413,58299762,P11802,train,-,1,3g33C
43796,57339733,P35916,train,-,0,4aseA
45646,167321,P17707,train,-,0,1msvB
45730,3236166,P34913,train,-,1,6aumA
28782,68005697,P11362,train,-,1,1evtD
53552,656288,P03372,dev,-,0,2ocfA
56738,10354294,P04626,dev,-,0,3rcdD
27355,24901623,P09960,train,-,0,5fwqA
40333,90655296,P56524,train,-,0,2vqmA
49544,117778142,Q9NWZ3,train,-,1,4rmzB
49132,68357856,Q9NWZ3,train,-,1,4rmzB
5367,24823740,Q16539,train,-,1,3mptA
39939,86766540,P31751,train,-,1,5kcvA
24732,323009,O95551,train,-,0,5inoB
13316,67355237,P11802,train,-,1,3g33C
57078,71295026,Q14164,test,unseen,1,4iwqA
41930,25116543,Q07343,train,-,1,4x0fB
32849,58177283,P52333,train,-,1,3lxlA
22968,86766980,Q00987,train,-,1,4xxbB
29831,11374804,Q9Y243,train,-,0,3o96A
4786,2410711,P05186,train,-,0,4kjgB
20958,71463563,P68400,train,-,0,4md8H
50089,323,Q00796,train,-,0,1pl8D
4055,67979436,P56817,train,-,1,6ej3A
20359,59674030,P06493,train,-,1,4yc6G
1140,4083896,Q01970,train,-,0,4gnkD
8833,6539964,P35968,train,-,0,3v2aR
40306,73334943,P41594,train,-,1,3lmkB
1386,10761664,P23219,train,-,0,1eqhB
44766,5083,O75582,train,-,1,1vzoA
41979,5344777,P00451,train,-,0,2r7eB
33820,118046455,P28482,train,-,1,4qpaB
45998,86292383,Q15059,train,-,1,2yw5A
7759,5328053,P00533,train,-,1,5xwdA
29462,46223480,P17948,train,-,1,5t89Y
48376,57698000,Q13946,train,-,1,4y2bA
12267,75650622,Q15788,train,-,0,5nwxA
28115,66762431,Q96GD4,train,-,1,4af3A
15574,119029,P41145,test,seen,1,6b73B
53737,2472504,P03372,test,unseen,0,2ocfA
25778,5255691,P49356,train,-,0,3e37B
7337,5328538,P00533,train,-,0,5xwdA
13201,5330357,P11802,train,-,1,3g33C
45159,10454813,P04150,train,-,1,4udcA
13784,1252701,Q9HC16,train,-,0,2mzzA
64,757996,Q05397,train,-,0,2j0jA
30017,9805222,P05106,train,-,1,3ijeB
24802,24848224,P27338,train,-,0,2c75B
15996,91899123,P51452,train,-,0,1vhrB
55349,71241922,P43405,dev,-,1,4fl2A
27416,11211303,P09960,train,-,1,5fwqA
48482,57698088,Q13946,train,-,1,4y2bA
33533,118380826,P28482,train,-,1,4qpaB
6659,54760705,P42785,train,-,1,3n2zB
39750,77935414,Q15910,train,-,1,6c24C
51340,86346639,P41229,train,-,1,5v9tB
43658,121237970,P50579,train,-,1,1b6aA
2607,58315442,P24941,test,seen,0,5lmkA
50517,89639182,P22607,train,-,1,4k33A
28537,665618,Q96SD1,train,-,0,5ahoA
44638,16112801,P31645,train,-,0,5i6zA
12982,5330020,P11802,train,-,0,3g33C
35019,71695938,Q12809,train,-,0,5va2A
4863,16654899,P05186,train,-,0,4kjgB
28687,5328472,P11362,train,-,0,1evtD
22958,71585577,Q00987,train,-,1,4xxbB
8592,25263385,Q03181,train,-,1,3e00D
16606,71547862,O14757,train,-,0,3tkiA
47902,68298540,Q14680,train,-,1,4ixpA
55723,49792852,P43405,test,unseen,0,4fl2A
25434,90655090,P10275,train,-,1,5cj6A
48677,71110643,P31639,train,-,1,2xq2A
26767,58386333,P04629,train,-,1,2ifgB
37030,117877477,P00797,train,-,1,4amtA
29381,15182477,P11511,dev,-,1,5jl9A
56858,16226604,Q12884,dev,-,0,1z68B
35325,91800990,Q9Y233,train,-,1,4dffB
31451,9550500,Q07820,train,-,0,2kbwA
56731,10233808,P17706,test,unseen,1,1l8kA
6459,878365,Q9GZR1,train,-,0,3eayA
49188,68357981,Q9NWZ3,train,-,1,4rmzB
42547,89476559,P13866,train,-,1,3dh4D
54269,59635811,P11712,test,unseen,0,5x23A
14194,471008,P22303,train,-,0,4bdtA
4887,16293880,P05186,train,-,0,4kjgB
28346,4112227,P24468,train,-,0,3cjwA
42642,89476654,P13866,train,-,1,3dh4D
7939,135,P00533,train,-,1,5xwdA
32200,71578056,P25774,train,-,1,2c0yA
53370,2283081,O14672,test,unseen,0,6be6D
30928,56644195,P31749,test,seen,1,4ejnA
10759,1151501,P07900,train,-,0,5fwpB
5053,5281601,Q16539,train,-,0,3mptA
44618,68996402,P23975,test,seen,1,4xpfA
10602,16654630,Q9HC29,dev,-,0,5irnA
34652,92044684,P28482,train,-,1,4qpaB
49428,118473030,Q9NWZ3,train,-,1,4rmzB
14039,7713410,Q9HC16,test,seen,0,2mzzA
37506,86302281,P16234,train,-,0,3mjgY
14887,44335597,P09619,train,-,1,3mjgY
42948,91935436,P25101,train,-,1,5xprA
46541,76332983,Q96PY6,train,-,0,4b9dB
315,72710568,Q05397,dev,-,1,2j0jA
40793,71280723,P10721,train,-,1,2ec8A
42565,90657010,P13866,train,-,1,3dh4D
32388,44599931,P29474,train,-,0,5vvdD
40678,71280529,P10721,train,-,1,2ec8A
31241,54760383,P49841,dev,-,0,4iq6B
43844,73296870,P35916,train,-,1,4aseA
11316,23645917,Q86TI2,train,-,0,6eorD
41713,91825551,Q06187,train,-,1,4xi2A
42467,89476712,P13866,train,-,1,3dh4D
29010,10320381,P11362,train,-,1,1evtD
52132,71557675,P48048,train,-,1,3spjA
23315,54586832,Q07869,train,-,0,3e00D
26344,3459444,Q9Y239,train,-,0,4e9mF
18904,750262,Q15056,train,-,0,2dngA
18161,71504063,P21397,train,-,0,2bxsB
20594,756696,P17612,train,-,0,4ae9B
34592,92044617,P28482,train,-,1,4qpaB
50143,11742,P62508,train,-,1,2zkcA
34489,76071815,P28482,train,-,1,4qpaB
56377,71626971,P10635,dev,-,0,5tfuD
23140,86766936,Q00987,dev,-,1,4xxbB
17644,71667154,P27986,test,seen,0,5m6uB
51895,71586580,P49682,train,-,1,2lnlA
2258,5329669,P24941,train,-,1,5lmkA
17501,2872045,Q92731,train,-,1,1qkmA
31022,10972838,P49841,train,-,0,4iq6B
19068,91896114,Q14289,train,-,0,4ekuA
42056,75253913,Q9HBA0,train,-,0,6bbjD
35818,73052327,Q9Y233,train,-,1,4dffB
18245,53378764,P21397,train,-,1,2bxsB
46827,90412880,P50750,train,-,1,4ec9A
53707,3153781,P03372,test,unseen,0,2ocfA
35934,46214213,Q9Y233,train,-,1,4dffB
7868,54760773,P00533,train,-,1,5xwdA
19261,3648300,O14786,train,-,0,4gzaH
41668,71230980,Q06187,train,-,1,4xi2A
37964,59493182,Q15119,train,-,1,5j71A
26475,49839233,P04629,train,-,1,2ifgB
33912,71554799,P28482,train,-,1,4qpaB
51902,89726133,P49682,train,-,1,2lnlA
5494,2810379,P62136,train,-,0,4g9jB
26802,118341211,P04629,train,-,1,2ifgB
22893,71678096,Q00987,train,-,1,4xxbB
4310,71549953,P56817,train,-,1,6ej3A
82,90643505,Q05397,train,-,0,2j0jA
35064,71696260,Q12809,train,-,0,5va2A
56091,53341080,P43405,test,unseen,1,4fl2A
10232,11974115,P12931,train,-,1,2h8hA
32044,10928675,P25774,train,-,0,2c0yA
14993,118150117,P09619,dev,-,1,3mjgY
32691,9796455,P52333,train,-,0,3lxlA
50856,53374792,Q9HBH9,train,-,1,2ac3A
40176,58349107,P41594,train,-,0,3lmkB
2836,2974424,P35236,train,-,0,1zc0A
7032,58127084,O60563,train,-,1,3tniB
6027,11684618,P29466,train,-,0,3e4cB
37820,15720219,P04818,train,-,0,1hw4A
10443,5327904,P12931,test,seen,1,2h8hA
4278,44467714,P56817,train,-,1,6ej3A
1519,10597216,P23219,train,-,0,1eqhB
22505,751094,P53779,train,-,0,3ttjA
13105,58299693,P11802,train,-,1,3g33C
3,1004085,Q05397,train,-,0,2j0jA
54599,12005820,P78536,dev,-,0,3g42D
54483,4196399,P78536,dev,-,0,3g42D
33201,46916458,P52333,train,-,1,3lxlA
2317,11284129,P24941,train,-,1,5lmkA
7505,5328594,P00533,train,-,0,5xwdA
11758,10295883,Q8NER1,train,-,1,5is0E
57807,10389807,P25103,test,unseen,1,2ksbA
19774,2998362,Q9GZU7,train,-,0,1ta0A
42711,44473014,Q04759,train,-,1,1xjdA
25077,5822497,P27338,test,seen,1,2c75B
42344,89476664,P13866,train,-,1,3dh4D
35207,71288490,Q9Y233,train,-,1,4dffB
56393,52936253,P10635,dev,-,0,5tfuD
52692,89870955,P22455,train,-,1,4qqcA
39743,77935424,Q15910,train,-,1,6c24C
55907,71233748,P43405,test,unseen,1,4fl2A
24763,12930835,O95551,train,-,0,5inoB
51679,112500267,P10415,train,-,1,2xa0B
12350,3910230,Q15788,train,-,0,5nwxA
43896,90430832,P53634,train,-,1,4oemA
23676,71074846,P37231,train,-,1,3e00D
44099,90430945,P53634,train,-,1,4oemA
55451,66959508,P43405,dev,-,1,4fl2A
33650,60198398,P28482,train,-,1,4qpaB
25232,52920263,P05177,dev,-,0,2hi4A
18987,4841436,Q15056,test,seen,0,2dngA
38666,2405293,O43353,train,-,0,6fu5B
2879,863498,P35236,train,-,0,1zc0A
12021,14501992,P24557,train,-,0,5vcgA
19242,2471305,O14786,train,-,0,4gzaH
46017,91826377,Q15059,train,-,1,2yw5A
14112,91937755,P22303,train,-,0,4bdtA
42334,89476599,P13866,train,-,1,3dh4D
46910,90413261,P50750,train,-,1,4ec9A
48233,89753785,Q14680,train,-,1,4ixpA
51141,10826990,P11229,train,-,0,5cxvA
23261,17755330,Q02763,train,-,1,4k0vA
46086,86294482,Q15059,test,seen,1,2yw5A
4783,16654649,P05186,train,-,0,4kjgB
972,54678420,P14598,train,-,0,1kq6A
3010,651252,P03951,train,-,0,2f83A
55241,58071901,P43405,dev,-,1,4fl2A
28748,90349064,P11362,train,-,1,1evtD
7380,2795373,P00533,train,-,0,5xwdA
49486,68357945,Q9NWZ3,train,-,1,4rmzB
31748,14980604,P09917,train,-,1,3o8yB
42458,89476597,P13866,train,-,1,3dh4D
4757,801504,P05186,train,-,0,4kjgB
9182,86766758,P35968,train,-,1,3v2aR
45636,86279367,Q8NBP7,test,seen,0,2w2pA
12249,291128,Q15788,train,-,0,5nwxA
32985,58177237,P52333,train,-,1,3lxlA
9393,5329831,P35968,train,-,1,3v2aR
57545,89962079,Q9Y5X9,test,unseen,1,1n8sA
10399,5329222,P12931,test,seen,0,2h8hA
11081,877468,P55055,train,-,0,1upwA
35006,208952,Q12809,train,-,0,5va2A
19484,25237431,O14786,dev,-,0,4gzaH
20790,11777791,P06239,train,-,0,2hckB
24033,71522395,P11309,train,-,1,4rpvA
4625,770933,P05186,train,-,0,4kjgB
9511,90654137,P35968,test,seen,1,3v2aR
29344,10403903,P11511,train,-,1,5jl9A
15057,121595850,Q7Z2W7,train,-,0,6bpqD
25578,92044300,P10619,train,-,0,4cibA
46230,91970638,Q12888,dev,-,0,5ecgD
5754,657562,Q04637,train,-,0,1ug3B
33649,118054617,P28482,train,-,1,4qpaB
22091,44318235,P32239,train,-,1,5zbhA
1128,3157416,Q01970,train,-,0,4gnkD
14816,5328464,P09619,train,-,0,3mjgY
52444,53328045,P34998,train,-,1,4z9gC
10021,5330522,P12931,train,-,1,2h8hA
10304,74930952,P12931,train,-,1,2h8hA
53431,2998082,P03372,dev,-,0,2ocfA
38724,57961027,Q07912,train,-,0,4hzsD
52571,60142026,P01042,train,-,1,2ch9A
13296,9797847,P11802,train,-,1,3g33C
44522,4011,Q05BQ5,train,-,0,4c5iB
53292,91899701,O14672,test,unseen,0,6be6D
41347,90444843,Q99572,dev,-,1,5u2hB
54694,10141443,P78536,dev,-,1,3g42D
37868,59492546,Q15119,train,-,0,5j71A
41676,58043914,Q06187,train,-,1,4xi2A
25857,123131723,P04049,train,-,0,3omvB
40625,91758380,Q9GZT9,dev,-,0,5ox6A
41935,90643913,Q07343,train,-,1,4x0fB
8563,46888661,O76074,test,seen,1,3bjcA
32152,71577739,P25774,train,-,1,2c0yA
40313,73058380,P41594,train,-,1,3lmkB
14107,44357712,P22303,train,-,0,4bdtA
9864,76192153,P12931,train,-,1,2h8hA
47021,119057310,P50750,train,-,1,4ec9A
751,676352,P14598,train,-,0,1kq6A
9474,68170107,P35968,dev,-,1,3v2aR
35721,53328633,Q9Y233,train,-,1,4dffB
44206,90430881,P53634,train,-,1,4oemA
49228,58056177,Q9NWZ3,train,-,1,4rmzB
9983,5330510,P12931,train,-,1,2h8hA
40091,71657176,P31751,train,-,1,5kcvA
20844,21911266,P06239,train,-,1,2hckB
57454,91937392,Q9Y5X9,test,unseen,1,1n8sA
44019,89471971,P53634,train,-,1,4oemA
11636,71611906,Q8NER1,train,-,1,5is0E
30014,44278385,P05106,train,-,1,3ijeB
5500,804043,P62136,train,-,0,4g9jB
9442,57339860,P35968,dev,-,0,3v2aR
43337,89451604,P08581,train,-,1,2uzyD
8214,6470341,Q06609,train,-,0,5nwlN
57349,70801216,Q9Y5X9,dev,-,1,1n8sA
38460,71230676,Q9UBN7,train,-,0,5g0iB
48449,57697974,Q13946,train,-,1,4y2bA
48155,68091887,Q14680,train,-,1,4ixpA
18050,35803,P51843,train,-,0,3f5cC
30320,89442851,P31749,train,-,1,4ejnA
57490,89967406,Q9Y5X9,test,unseen,1,1n8sA
3320,5101096,Q9UBE0,train,-,0,3kydA
10225,44444057,P12931,train,-,1,2h8hA
40563,91810435,Q9GZT9,train,-,0,5ox6A
11109,656038,P55055,train,-,0,1upwA
49293,68357941,Q9NWZ3,train,-,1,4rmzB
45012,10099823,P05556,train,-,1,4wk4B
46186,57407261,P33981,train,-,1,2zmcA
33167,91669300,P52333,train,-,1,3lxlA
19801,24817938,Q9GZU7,train,-,0,1ta0A
19932,53465216,Q96IY4,train,-,1,3d67C
51644,66558683,P10415,train,-,1,2xa0B
14933,118130122,P09619,train,-,1,3mjgY
18356,86302281,P00519,train,-,0,1oplB
36954,44143398,P00797,train,-,1,4amtA
16470,25190761,Q00535,train,-,1,3o0gB
3972,57386916,P56817,train,-,1,6ej3A
2587,5330752,P24941,dev,-,1,5lmkA
10961,54683801,P55055,train,-,0,1upwA
38744,57960973,Q07912,train,-,0,4hzsD
40651,42617971,Q8IXJ6,train,-,0,5fyqB
50502,68162877,P22607,train,-,1,4k33A
30617,68753933,P31749,train,-,1,4ejnA
12623,877450,P34949,train,-,0,5nw7A
11913,4834246,P11940,train,-,0,1cvjH
35152,46888808,Q04912,train,-,1,4qt8A
7118,68405612,O60563,test,seen,1,3tniB
8160,653675,Q06609,train,-,0,5nwlN
48834,118009787,P07333,train,-,1,4liqE
16562,6540273,O14757,train,-,0,3tkiA
38377,23647598,O15530,dev,-,1,1uu8A
11763,89649869,Q8NER1,train,-,1,5is0E
30915,89442459,P31749,test,seen,1,4ejnA
56948,91667624,P14618,dev,-,0,3srfH
53487,5398663,P03372,dev,-,0,2ocfA
29890,21083902,O14920,train,-,1,4e3cF
33703,92044758,P28482,train,-,1,4qpaB
34963,53393916,Q12809,train,-,0,5va2A
9776,9816954,P12931,train,-,0,2h8hA
42571,89476794,P13866,train,-,1,3dh4D
31766,14980543,P09917,train,-,1,3o8yB
15566,44302972,P41145,dev,-,1,6b73B
35022,24849206,Q12809,train,-,0,5va2A
49119,118206891,Q9NWZ3,train,-,1,4rmzB
45325,71003452,Q13490,train,-,0,3t6pA
46151,57407262,P33981,train,-,1,2zmcA
28044,77014395,Q96GD4,train,-,1,4af3A
44363,57340132,P37058,train,-,0,5gt9B
18902,20957099,Q15056,train,-,0,2dngA
34155,118365302,P28482,train,-,1,4qpaB
18156,869109,P21397,train,-,0,2bxsB
41997,10875598,P08709,train,-,0,5u6jH
21809,53326158,P68400,train,-,1,4md8H
32889,46864747,P52333,train,-,1,3lxlA
10168,11974215,P12931,train,-,1,2h8hA
15155,91937540,Q7Z2W7,train,-,1,6bpqD
26637,25116187,P04629,train,-,1,2ifgB
3743,67979425,P56817,train,-,1,6ej3A
12887,12111410,P11802,train,-,0,3g33C
15204,89914424,Q7Z2W7,train,-,1,6bpqD
31374,20927370,P41235,train,-,0,4iqrF
13953,4794706,Q9HC16,train,-,0,2mzzA
39091,42631047,Q9UKV0,dev,-,0,2vqmA
26020,44828480,P35372,train,-,0,6ddfR
23988,59455622,P11309,train,-,1,4rpvA
41421,77450118,Q06187,train,-,1,4xi2A
6914,118274334,O60563,train,-,1,3tniB
4632,16415295,P05186,train,-,0,4kjgB
23390,5182455,P55211,train,-,0,1jxqD
48686,71110537,P31639,train,-,1,2xq2A
24092,68109220,P11309,train,-,1,4rpvA
6205,3236714,O00482,train,-,0,3tx7B
42939,10527706,P25101,train,-,1,5xprA
42465,89477057,P13866,train,-,1,3dh4D
56407,54680692,P10635,dev,-,0,5tfuD
50023,10840534,P30411,train,-,1,4yayA
30400,89450685,P31749,train,-,1,4ejnA
39567,10717072,P28335,train,-,0,6bqhA
40086,56644769,P31751,train,-,1,5kcvA
22759,89601467,Q00987,train,-,1,4xxbB
53182,49837942,O14672,dev,-,0,6be6D
57699,10369373,P25103,dev,-,1,2ksbA
9066,11856199,P35968,train,-,1,3v2aR
27818,252682,P42224,dev,-,0,1yvlB
1436,44370604,P23219,train,-,0,1eqhB
11808,75055665,Q8NER1,dev,-,0,5is0E
36726,86293723,Q92793,train,-,0,5u7gB
10152,68253419,P12931,train,-,1,2h8hA
1363,44368376,P23219,train,-,0,1eqhB
52236,53247682,Q15349,train,-,1,3g51A
7995,5328414,P00533,train,-,1,5xwdA
23969,59455703,P11309,train,-,1,4rpvA
39884,118797815,P48729,train,-,0,5fqdF
44825,44330565,P05556,train,-,1,4wk4B
50717,117793317,Q9HBH9,train,-,1,2ac3A
35356,71538420,Q9Y233,train,-,1,4dffB
8056,5328977,P00533,dev,-,1,5xwdA
31850,44236957,P45983,train,-,0,2xs0A
6098,10735147,P18846,train,-,0,1dh3C
2150,5331041,P24941,train,-,1,5lmkA
39412,118009951,Q96S37,train,-,0,4j05B
52148,89545132,P48048,train,-,1,3spjA
34842,16452954,Q9NR96,train,-,0,5y3lB
14318,10338707,P22303,train,-,1,4bdtA
9114,4369498,P35968,train,-,1,3v2aR
43434,50997747,O00238,train,-,1,3mdyC
48767,71077079,P31639,dev,-,1,2xq2A
15839,2726113,P31941,train,-,0,2m65A
18255,71504060,P21397,dev,-,0,2bxsB
33884,118365093,P28482,train,-,1,4qpaB
40461,66559014,Q9Y5Z0,train,-,1,3zlqB
40997,66557107,P21802,train,-,1,2psqB
7356,10246609,P00533,train,-,0,5xwdA
29960,10696089,P05106,train,-,0,3ijeB
7556,637542,P00533,train,-,0,5xwdA
43776,51049440,P50579,test,seen,1,1b6aA
26984,77550443,P04629,dev,-,1,2ifgB
41923,25116540,Q07343,train,-,1,4x0fB
18268,123131731,P21397,dev,-,0,2bxsB
40288,73335826,P41594,train,-,1,3lmkB
28251,16730501,Q96GD4,train,-,1,4af3A
25194,68617,P05177,train,-,0,2hi4A
53245,704227,O14672,test,unseen,0,6be6D
22220,42618287,Q14790,dev,-,0,4ps1D
27848,59547793,P48067,train,-,0,4xptA
12376,4354817,Q15788,train,-,0,5nwxA
20448,2399,P06493,dev,-,0,4yc6G
20106,67355176,P06493,train,-,0,4yc6G
27426,11210848,P09960,train,-,1,5fwqA
38060,89968523,P35610,train,-,0,3b6vB
7582,92970,P00533,train,-,0,5xwdA
57523,89962506,Q9Y5X9,test,unseen,1,1n8sA
30063,162692,P84022,train,-,0,1khxA
28984,68004876,P11362,train,-,1,1evtD
3358,1624667,Q9UBE0,train,-,0,3kydA
38348,67476221,O15530,train,-,1,1uu8A
31123,90829409,P49841,train,-,1,4iq6B
9731,59837590,P12931,train,-,0,2h8hA
11885,4155588,P11940,train,-,0,1cvjH
41844,10498973,P05121,train,-,0,1c5gA
30266,117704710,P31749,train,-,1,4ejnA
6449,3242186,Q9GZR1,train,-,0,3eayA
19668,156422,P36888,test,seen,0,3qs9H
33475,92044820,P28482,train,-,1,4qpaB
31186,10117705,P49841,train,-,1,4iq6B
7743,5327834,P00533,train,-,1,5xwdA
51944,89610786,P49682,train,-,1,2lnlA
16333,3080568,Q07817,dev,-,0,1mazA
28638,710688,P11362,train,-,0,1evtD
1807,90654799,P24941,train,-,0,5lmkA
35283,59326852,Q9Y233,train,-,1,4dffB
28008,118013264,P48067,test,seen,1,4xptA
10596,1491096,Q9HC29,train,-,0,5irnA
11986,3143753,P11940,test,seen,0,1cvjH
52788,66767996,Q13418,train,-,1,3repA
26041,44303094,P35372,train,-,0,6ddfR
54369,11344157,P11712,test,unseen,0,5x23A
42133,24901657,P06737,train,-,1,2zb2B
8330,10445800,O76074,train,-,0,3bjcA
51785,71586107,P49682,train,-,1,2lnlA
34295,118046786,P28482,train,-,1,4qpaB
33296,54761804,P48730,train,-,1,4kbcB
29171,10264163,P11511,train,-,0,5jl9A
18241,61834440,P21397,train,-,1,2bxsB
8260,10338401,O76074,train,-,0,3bjcA
26700,90683610,P04629,train,-,1,2ifgB
30976,678545,P49841,train,-,0,4iq6B
28686,5328482,P11362,train,-,0,1evtD
48586,56963315,Q8NHM5,train,-,0,2yu2A
6291,91896841,Q9GZR1,train,-,0,3eayA
10014,5330064,P12931,train,-,1,2h8hA
20647,71536906,P06730,train,-,0,5t46C
5853,16189332,Q04637,train,-,0,1ug3B
31782,15126657,P09917,dev,-,0,3o8yB
43498,44284386,P26010,train,-,1,3v4vD
19266,51360183,O14786,train,-,0,4gzaH
45121,90656554,P04150,train,-,0,4udcA
53860,2927707,P03372,test,unseen,0,2ocfA
45497,11512509,Q02750,train,-,1,5kkrC
39027,68004011,P41597,train,-,1,5t1aA
22379,1266427,P53779,train,-,0,3ttjA
27241,24836812,P54760,train,-,0,2hleA
77,90643491,Q05397,train,-,0,2j0jA
40303,73335920,P41594,train,-,1,3lmkB
28883,90349036,P11362,train,-,1,1evtD
46941,90412136,P50750,train,-,1,4ec9A
41918,59190462,Q07343,train,-,1,4x0fB
41278,90406918,Q99572,train,-,1,5u2hB
12992,5330200,P11802,train,-,0,3g33C
1767,6538975,P24941,train,-,0,5lmkA
10227,73294813,P12931,train,-,1,2h8hA
38897,90645231,P20701,train,-,1,5e6uA
24972,10265999,P27338,train,-,1,2c75B
10598,5057111,Q9HC29,train,-,1,5irnA
23094,78147001,Q00987,train,-,1,4xxbB
57979,16656889,P30968,test,unseen,1,4s0vA
27227,6404754,P54760,train,-,0,2hleA
26983,118009774,P04629,dev,-,1,2ifgB
57709,19797445,P25103,dev,-,1,2ksbA
45061,44284678,P05556,test,seen,1,4wk4B
19116,3179657,O14786,train,-,0,4gzaH
7450,10085862,P00533,train,-,0,5xwdA
50299,86687879,P22607,train,-,1,4k33A
9340,68169805,P35968,train,-,1,3v2aR
57789,67232184,P25103,test,unseen,1,2ksbA
52397,71008795,Q05469,test,seen,1,4ypvA
10017,447523,P12931,train,-,1,2h8hA
57757,10650469,P25103,test,unseen,1,2ksbA
9733,5327837,P12931,train,-,0,2h8hA
41202,90415235,Q99572,train,-,1,5u2hB
57345,73506884,Q9Y5X9,dev,-,1,1n8sA
437,9551237,P14598,train,-,0,1kq6A
31162,6539499,P49841,train,-,1,4iq6B
23653,71074794,P37231,train,-,1,3e00D
44539,90645194,Q9HC98,dev,-,0,2wqnA
29071,5329154,P11362,dev,-,0,1evtD
32365,71679389,P25774,dev,-,1,2c0yA
6694,10007890,P04070,train,-,0,1autC
24753,2318177,O95551,train,-,0,5inoB
20538,1234059,P17612,train,-,0,4ae9B
24804,123131741,P27338,train,-,0,2c75B
20777,24993189,P06239,train,-,0,2hckB
23060,58438042,Q00987,train,-,1,4xxbB
